2,0,Note_on_c,2,112,0,
2,0,Note_on_c,2,6,0,
2,0,Note_on_c,2,73,0,
2,0,Note_on_c,2,78,0,
2,0,Note_on_c,2,15,0,
2,0,Note_on_c,2,70,20,
2,10,Note_off_c,2,112,0,
2,10,Note_off_c,2,6,0,
2,10,Note_off_c,2,73,0,
2,10,Note_off_c,2,78,0,
2,10,Note_off_c,2,15,0,
2,10,Note_on_c,2,71,0,
2,10,Note_on_c,2,80,20,
2,10,Note_on_c,2,66,20,
2,10,Note_on_c,2,72,20,
2,10,Note_on_c,2,75,30,
2,20,Note_off_c,2,71,0,
2,30,Note_off_c,2,70,0,
2,30,Note_on_c,2,91,0,
2,40,Note_off_c,2,80,0,
2,40,Note_off_c,2,66,0,
2,40,Note_off_c,2,72,0,
2,40,Note_off_c,2,91,0,
2,40,Note_on_c,2,92,10,
2,50,Note_off_c,2,75,0,
2,60,Note_off_c,2,92,0,
2,160,Note_on_c,2,72,80,
2,160,Note_on_c,2,78,90,
2,170,Note_on_c,2,66,70,
2,250,Note_off_c,2,66,0,
2,250,Note_off_c,2,72,0,
2,260,Note_off_c,2,78,0,
2,790,Note_on_c,2,76,80,
2,850,Note_on_c,2,62,40,
2,860,Note_on_c,2,74,70,
2,880,Note_off_c,2,76,0,
2,900,Note_off_c,2,62,0,
2,940,Note_off_c,2,74,0,
2,1440,Note_on_c,2,48,90,
2,1450,Note_on_c,2,58,70,
2,1530,Note_off_c,2,58,0,
2,1540,Note_off_c,2,48,0,
2,1950,Note_on_c,2,78,40,
2,2000,Note_off_c,2,78,0,
2,2160,Note_on_c,2,76,70,
2,2240,Note_off_c,2,76,0,
2,2270,Note_on_c,2,74,70,
2,2350,Note_off_c,2,74,0,
2,2470,Note_on_c,2,79,70,
2,2550,Note_off_c,2,79,0,
2,2680,Note_on_c,2,59,50,
2,2680,Note_on_c,2,49,60,
2,2700,Note_on_c,2,69,60,
2,2720,Note_on_c,2,71,30,
2,2740,Note_off_c,2,59,0,
2,2750,Note_off_c,2,49,0,
2,2760,Note_off_c,2,71,0,
2,2770,Note_off_c,2,69,0,
2,3030,Note_on_c,2,65,80,
2,3040,Note_on_c,2,59,70,
2,3120,Note_off_c,2,65,0,
2,3120,Note_off_c,2,59,0,
2,3550,Note_on_c,2,78,0,
2,3550,Note_on_c,2,58,50,
2,3550,Note_on_c,2,42,60,
2,3560,Note_off_c,2,78,0,
2,3560,Note_on_c,2,75,0,
2,3570,Note_off_c,2,75,0,
2,3570,Note_on_c,2,65,30,
2,3570,Note_on_c,2,68,30,
2,3570,Note_on_c,2,73,30,
2,3570,Note_on_c,2,70,40,
2,3610,Note_off_c,2,65,0,
2,3610,Note_off_c,2,68,0,
2,3610,Note_off_c,2,73,0,
2,3610,Note_off_c,2,58,0,
2,3610,Note_on_c,2,75,0,
2,3620,Note_off_c,2,70,0,
2,3620,Note_off_c,2,42,0,
2,3620,Note_off_c,2,75,0,
2,3630,Note_on_c,2,37,0,
2,3640,Note_off_c,2,37,0,
2,3640,Note_on_c,2,49,10,
2,3660,Note_off_c,2,49,0,
2,3850,Note_on_c,2,64,70,
2,3860,Note_on_c,2,69,50,
2,3860,Note_on_c,2,52,60,
2,3920,Note_off_c,2,69,0,
2,3930,Note_off_c,2,64,0,
2,3930,Note_off_c,2,52,0,
2,4020,Note_on_c,2,69,60,
2,4030,Note_on_c,2,66,40,
2,4030,Note_on_c,2,59,40,
2,4030,Note_on_c,2,62,100,
2,4040,Note_on_c,2,52,80,
2,4080,Note_off_c,2,66,0,
2,4080,Note_off_c,2,59,0,
2,4090,Note_off_c,2,69,0,
2,4130,Note_off_c,2,52,0,
2,4140,Note_off_c,2,62,0,
2,4550,Note_on_c,2,71,0,
2,4550,Note_on_c,2,67,40,
2,4560,Note_off_c,2,71,0,
2,4560,Note_on_c,2,69,40,
2,4560,Note_on_c,2,72,40,
2,4600,Note_off_c,2,67,0,
2,4610,Note_off_c,2,69,0,
2,4610,Note_off_c,2,72,0,
2,4820,Note_on_c,2,71,90,
2,4920,Note_off_c,2,71,0,
2,4950,Note_on_c,2,72,10,
2,4950,Note_on_c,2,69,20,
2,4960,Note_on_c,2,59,20,
2,4960,Note_on_c,2,62,40,
