2,0,Note_on_c,2,81,60,
2,0,Note_on_c,2,66,60,
2,0,Note_on_c,2,73,60,
2,0,Note_on_c,2,76,60,
2,75,Note_off_c,2,81,0,
2,75,Note_off_c,2,66,0,
2,75,Note_off_c,2,73,0,
2,75,Note_off_c,2,76,0,
2,75,Note_on_c,2,80,0,
2,90,Note_off_c,2,80,0,
2,330,Note_on_c,2,71,120,
2,465,Note_off_c,2,71,0,
2,510,Note_on_c,2,47,105,
2,630,Note_off_c,2,47,0,
2,675,Note_on_c,2,49,105,
2,675,Note_on_c,2,59,105,
2,795,Note_off_c,2,49,0,
2,795,Note_off_c,2,59,0,
2,1005,Note_on_c,2,65,0,
2,1005,Note_on_c,2,76,0,
2,1005,Note_on_c,2,48,15,
2,1005,Note_on_c,2,57,15,
2,1005,Note_on_c,2,69,45,
2,1020,Note_off_c,2,65,0,
2,1020,Note_off_c,2,76,0,
2,1020,Note_on_c,2,66,0,
2,1020,Note_on_c,2,75,15,
2,1035,Note_off_c,2,48,0,
2,1035,Note_off_c,2,66,0,
2,1035,Note_off_c,2,57,0,
2,1035,Note_on_c,2,56,0,
2,1035,Note_on_c,2,47,0,
2,1050,Note_off_c,2,56,0,
2,1050,Note_off_c,2,75,0,
2,1050,Note_off_c,2,47,0,
2,1050,Note_on_c,2,65,0,
2,1050,Note_on_c,2,54,0,
2,1050,Note_on_c,2,76,15,
2,1065,Note_off_c,2,65,0,
2,1065,Note_off_c,2,69,0,
2,1065,Note_off_c,2,54,0,
2,1065,Note_on_c,2,68,0,
2,1065,Note_on_c,2,55,0,
2,1065,Note_on_c,2,64,45,
2,1080,Note_off_c,2,68,0,
2,1080,Note_off_c,2,55,0,
2,1080,Note_off_c,2,76,0,
2,1080,Note_on_c,2,67,0,
2,1080,Note_on_c,2,54,0,
2,1080,Note_on_c,2,58,15,
2,1080,Note_on_c,2,75,15,
2,1095,Note_off_c,2,67,0,
2,1095,Note_off_c,2,54,0,
2,1095,Note_on_c,2,70,15,
2,1110,Note_off_c,2,58,0,
2,1110,Note_off_c,2,75,0,
2,1110,Note_on_c,2,76,0,
2,1125,Note_off_c,2,64,0,
2,1125,Note_off_c,2,70,0,
2,1125,Note_off_c,2,76,0,
2,1845,Note_on_c,2,66,105,
2,1860,Note_on_c,2,82,105,
2,1965,Note_off_c,2,66,0,
2,1980,Note_off_c,2,82,0,
2,2250,Note_on_c,2,78,150,
2,2415,Note_off_c,2,78,0,
2,2415,Note_on_c,2,73,60,
2,2415,Note_on_c,2,42,75,
2,2415,Note_on_c,2,74,195,
2,2490,Note_off_c,2,73,0,
2,2490,Note_on_c,2,76,0,
2,2505,Note_off_c,2,42,0,
2,2505,Note_off_c,2,76,0,
2,2535,Note_on_c,2,76,15,
2,2550,Note_on_c,2,77,195,
2,2565,Note_off_c,2,76,0,
2,2625,Note_off_c,2,74,0,
2,2670,Note_on_c,2,67,0,
2,2670,Note_on_c,2,66,30,
2,2670,Note_on_c,2,70,60,
2,2670,Note_on_c,2,61,75,
2,2670,Note_on_c,2,72,90,
2,2685,Note_off_c,2,67,0,
2,2715,Note_off_c,2,66,0,
2,2715,Note_on_c,2,67,0,
2,2730,Note_off_c,2,67,0,
2,2745,Note_off_c,2,70,0,
2,2760,Note_off_c,2,77,0,
2,2760,Note_off_c,2,61,0,
2,2760,Note_on_c,2,78,0,
2,2775,Note_off_c,2,72,0,
2,2775,Note_off_c,2,78,0,
2,3060,Note_on_c,2,56,45,
2,3120,Note_off_c,2,56,0,
2,3210,Note_on_c,2,51,75,
2,3255,Note_on_c,2,61,120,
2,3300,Note_off_c,2,51,0,
2,3315,Note_on_c,2,74,30,
2,3315,Note_on_c,2,70,45,
2,3315,Note_on_c,2,67,75,
2,3360,Note_off_c,2,74,0,
2,3360,Note_on_c,2,72,15,
2,3360,Note_on_c,2,71,45,
2,3375,Note_off_c,2,70,0,
2,3390,Note_off_c,2,72,0,
2,3390,Note_off_c,2,61,0,
2,3405,Note_off_c,2,67,0,
2,3405,Note_on_c,2,7,0,
2,3420,Note_off_c,2,71,0,
2,3420,Note_off_c,2,7,0,
2,3990,Note_on_c,2,71,75,
2,4080,Note_off_c,2,71,0,
2,4230,Note_on_c,2,54,60,
2,4230,Note_on_c,2,73,210,
2,4305,Note_off_c,2,54,0,
2,4455,Note_off_c,2,73,0,
2,4455,Note_on_c,2,67,0,
2,4455,Note_on_c,2,45,0,
2,4455,Note_on_c,2,61,30,
2,4455,Note_on_c,2,71,165,
2,4470,Note_off_c,2,67,0,
2,4470,Note_off_c,2,45,0,
2,4470,Note_on_c,2,46,0,
2,4470,Note_on_c,2,66,30,
2,4470,Note_on_c,2,51,45,
2,4485,Note_off_c,2,46,0,
2,4485,Note_on_c,2,45,0,
2,4500,Note_off_c,2,61,0,
2,4500,Note_off_c,2,45,0,
2,4515,Note_off_c,2,66,0,
2,4530,Note_off_c,2,51,0,
2,4545,Note_on_c,2,76,45,
2,4545,Note_on_c,2,66,75,
2,4590,Note_on_c,2,81,0,
2,4605,Note_off_c,2,81,0,
2,4605,Note_off_c,2,76,0,
2,4605,Note_on_c,2,78,0,
2,4620,Note_off_c,2,78,0,
2,4635,Note_off_c,2,66,0,
2,4635,Note_off_c,2,71,0,
2,5085,Note_on_c,2,65,30,
2,5100,Note_on_c,2,70,0,
2,5100,Note_on_c,2,68,75,
2,5100,Note_on_c,2,72,90,
2,5115,Note_off_c,2,70,0,
2,5115,Note_on_c,2,75,60,
2,5130,Note_off_c,2,65,0,
2,5190,Note_off_c,2,68,0,
2,5190,Note_off_c,2,75,0,
2,5205,Note_off_c,2,72,0,
2,5550,Note_on_c,2,80,135,
2,5700,Note_off_c,2,80,0,
2,5745,Note_on_c,2,83,75,
2,5820,Note_on_c,2,80,180,
2,5835,Note_off_c,2,83,0,
2,5895,Note_on_c,2,78,90,
2,5940,Note_on_c,2,83,15,
2,5970,Note_off_c,2,83,0,
2,6000,Note_off_c,2,78,0,
2,6015,Note_off_c,2,80,0,
2,6045,Note_on_c,2,76,15,
2,6045,Note_on_c,2,57,60,
2,6045,Note_on_c,2,47,60,
2,6060,Note_on_c,2,63,0,
2,6060,Note_on_c,2,78,45,
2,6075,Note_off_c,2,76,0,
2,6075,Note_off_c,2,63,0,
2,6075,Note_on_c,2,66,30,
2,6075,Note_on_c,2,73,30,
2,6120,Note_off_c,2,66,0,
2,6120,Note_off_c,2,57,0,
2,6120,Note_off_c,2,73,0,
2,6120,Note_off_c,2,78,0,
2,6120,Note_off_c,2,47,0,
2,6120,Note_on_c,2,48,0,
2,6120,Note_on_c,2,75,30,
2,6135,Note_off_c,2,48,0,
2,6165,Note_off_c,2,75,0,
2,6255,Note_on_c,2,71,60,
2,6330,Note_off_c,2,71,0,
2,6570,Note_on_c,2,63,90,
2,6660,Note_on_c,2,62,45,
2,6675,Note_off_c,2,63,0,
2,6705,Note_on_c,2,61,75,
2,6720,Note_off_c,2,62,0,
2,6795,Note_off_c,2,61,0,
2,6795,Note_on_c,2,63,30,
2,6840,Note_off_c,2,63,0,
2,6840,Note_on_c,2,66,75,
2,6885,Note_on_c,2,74,15,
2,6885,Note_on_c,2,60,15,
2,6885,Note_on_c,2,54,30,
2,6885,Note_on_c,2,69,60,
2,6915,Note_off_c,2,74,0,
2,6915,Note_off_c,2,60,0,
2,6915,Note_on_c,2,75,45,
2,6930,Note_off_c,2,66,0,
2,6930,Note_off_c,2,54,0,
2,6930,Note_on_c,2,65,15,
2,6930,Note_on_c,2,44,15,
2,6945,Note_on_c,2,57,0,
2,6945,Note_on_c,2,71,75,
2,6960,Note_off_c,2,65,0,
2,6960,Note_off_c,2,69,0,
2,6960,Note_off_c,2,57,0,
2,6960,Note_off_c,2,44,0,
2,6960,Note_on_c,2,56,0,
2,6960,Note_on_c,2,45,0,
2,6960,Note_on_c,2,66,15,
2,6975,Note_off_c,2,56,0,
2,6975,Note_off_c,2,75,0,
2,6975,Note_off_c,2,45,0,
2,6975,Note_on_c,2,76,30,
2,6990,Note_off_c,2,66,0,
2,6990,Note_on_c,2,67,0,
2,7005,Note_off_c,2,67,0,
2,7005,Note_on_c,2,68,15,
2,7020,Note_off_c,2,76,0,
2,7035,Note_off_c,2,68,0,
2,7035,Note_off_c,2,71,0,
2,7545,Note_on_c,2,66,45,
2,7545,Note_on_c,2,62,45,
2,7545,Note_on_c,2,59,60,
2,7605,Note_off_c,2,66,0,
2,7605,Note_off_c,2,62,0,
2,7620,Note_off_c,2,59,0,
2,7710,Note_on_c,2,74,165,
2,7725,Note_on_c,2,83,60,
2,7725,Note_on_c,2,80,75,
2,7725,Note_on_c,2,87,75,
2,7740,Note_on_c,2,86,45,
2,7785,Note_on_c,2,75,15,
2,7800,Note_off_c,2,83,0,
2,7800,Note_off_c,2,86,0,
2,7815,Note_off_c,2,80,0,
2,7815,Note_off_c,2,87,0,
2,7815,Note_off_c,2,75,0,
2,7815,Note_on_c,2,81,0,
2,7830,Note_off_c,2,81,0,
2,7860,Note_on_c,2,72,15,
2,7890,Note_off_c,2,72,0,
2,7890,Note_off_c,2,74,0,
2,8205,Note_on_c,2,44,75,
2,8295,Note_off_c,2,44,0,
2,8355,Note_on_c,2,83,90,
2,8355,Note_on_c,2,81,195,
2,8460,Note_off_c,2,83,0,
2,8565,Note_off_c,2,81,0,
2,8565,Note_on_c,2,71,0,
2,8565,Note_on_c,2,47,0,
2,8565,Note_on_c,2,85,15,
2,8565,Note_on_c,2,67,30,
2,8565,Note_on_c,2,74,30,
2,8565,Note_on_c,2,57,45,
2,8565,Note_on_c,2,62,60,
2,8565,Note_on_c,2,78,60,
2,8580,Note_off_c,2,71,0,
2,8580,Note_off_c,2,47,0,
2,8580,Note_on_c,2,81,15,
2,8595,Note_off_c,2,85,0,
2,8595,Note_on_c,2,87,15,
2,8610,Note_off_c,2,81,0,
2,8610,Note_off_c,2,67,0,
2,8610,Note_off_c,2,74,0,
2,8610,Note_on_c,2,64,0,
2,8610,Note_on_c,2,71,0,
2,8610,Note_on_c,2,85,15,
2,8610,Note_on_c,2,90,15,
2,8625,Note_off_c,2,64,0,
2,8625,Note_off_c,2,87,0,
2,8625,Note_off_c,2,71,0,
2,8625,Note_off_c,2,57,0,
2,8625,Note_on_c,2,81,0,
2,8625,Note_on_c,2,74,0,
2,8640,Note_off_c,2,81,0,
2,8640,Note_off_c,2,85,0,
2,8640,Note_off_c,2,90,0,
2,8640,Note_off_c,2,74,0,
2,8640,Note_off_c,2,62,0,
2,8640,Note_off_c,2,78,0,
2,8640,Note_on_c,2,84,0,
2,8640,Note_on_c,2,72,0,
2,8655,Note_off_c,2,84,0,
2,8655,Note_off_c,2,72,0,
2,8655,Note_on_c,2,52,0,
2,8670,Note_off_c,2,52,0,
2,9000,Note_on_c,2,86,105,
2,9000,Note_on_c,2,74,105,
2,9120,Note_off_c,2,86,0,
2,9120,Note_off_c,2,74,0,
2,9330,Note_on_c,2,72,30,
2,9375,Note_off_c,2,72,0,
