2,0,Note_on_c,2,6,0,
2,0,Note_on_c,2,70,45,
2,0,Note_on_c,2,73,60,
2,15,Note_off_c,2,6,0,
2,15,Note_on_c,2,60,0,
2,15,Note_on_c,2,51,15,
2,15,Note_on_c,2,66,45,
2,30,Note_off_c,2,60,0,
2,30,Note_on_c,2,75,15,
2,45,Note_off_c,2,51,0,
2,60,Note_off_c,2,70,0,
2,60,Note_off_c,2,75,0,
2,75,Note_off_c,2,66,0,
2,75,Note_off_c,2,73,0,
2,300,Note_on_c,2,55,105,
2,420,Note_off_c,2,55,0,
2,420,Note_on_c,2,53,0,
2,435,Note_off_c,2,53,0,
2,960,Note_on_c,2,70,90,
2,1065,Note_off_c,2,70,0,
2,1170,Note_on_c,2,70,75,
2,1260,Note_off_c,2,70,0,
2,1725,Note_on_c,2,73,45,
2,1725,Note_on_c,2,69,90,
2,1785,Note_off_c,2,73,0,
2,1785,Note_on_c,2,70,60,
2,1830,Note_off_c,2,69,0,
2,1860,Note_off_c,2,70,0,
2,1920,Note_on_c,2,71,90,
2,2025,Note_off_c,2,71,0,
2,2145,Note_on_c,2,51,90,
2,2250,Note_off_c,2,51,0,
2,2265,Note_on_c,2,70,75,
2,2265,Note_on_c,2,56,90,
2,2280,Note_on_c,2,66,45,
2,2280,Note_on_c,2,75,45,
2,2280,Note_on_c,2,60,60,
2,2280,Note_on_c,2,72,75,
2,2340,Note_off_c,2,66,0,
2,2340,Note_off_c,2,75,0,
2,2355,Note_off_c,2,70,0,
2,2355,Note_off_c,2,60,0,
2,2370,Note_off_c,2,56,0,
2,2370,Note_off_c,2,72,0,
2,3030,Note_on_c,2,57,60,
2,3105,Note_off_c,2,57,0,
2,3120,Note_on_c,2,72,45,
2,3180,Note_off_c,2,72,0,
2,3420,Note_on_c,2,61,60,
2,3420,Note_on_c,2,67,105,
2,3420,Note_on_c,2,71,105,
2,3420,Note_on_c,2,78,120,
2,3435,Note_on_c,2,64,120,
2,3495,Note_off_c,2,61,0,
2,3540,Note_off_c,2,67,0,
2,3540,Note_off_c,2,71,0,
2,3555,Note_off_c,2,78,0,
2,3570,Note_off_c,2,64,0,
2,4335,Note_on_c,2,66,75,
2,4425,Note_off_c,2,66,0,
2,4710,Note_on_c,2,53,90,
2,4815,Note_off_c,2,53,0,
2,4995,Note_on_c,2,73,90,
2,4995,Note_on_c,2,70,105,
2,4995,Note_on_c,2,66,135,
2,5100,Note_off_c,2,73,0,
2,5115,Note_off_c,2,70,0,
2,5145,Note_off_c,2,66,0,
2,5250,Note_on_c,2,69,90,
2,5355,Note_off_c,2,69,0,
2,5415,Note_on_c,2,82,60,
2,5490,Note_off_c,2,82,0,
2,5565,Note_on_c,2,81,270,
2,5850,Note_off_c,2,81,0,
2,5850,Note_on_c,2,78,0,
2,5865,Note_off_c,2,78,0,
2,5865,Note_on_c,2,72,15,
2,5865,Note_on_c,2,52,60,
2,5895,Note_off_c,2,72,0,
2,5895,Note_on_c,2,71,45,
2,5940,Note_off_c,2,52,0,
2,5955,Note_off_c,2,71,0,
2,6150,Note_on_c,2,58,75,
2,6240,Note_off_c,2,58,0,
2,6495,Note_on_c,2,53,60,
2,6495,Note_on_c,2,72,105,
2,6570,Note_off_c,2,53,0,
2,6615,Note_off_c,2,72,0,
2,6780,Note_on_c,2,63,15,
2,6780,Note_on_c,2,67,105,
2,6780,Note_on_c,2,74,105,
2,6780,Note_on_c,2,78,105,
2,6810,Note_off_c,2,63,0,
2,6810,Note_on_c,2,62,75,
2,6900,Note_off_c,2,67,0,
2,6900,Note_off_c,2,74,0,
2,6900,Note_off_c,2,78,0,
2,6900,Note_off_c,2,62,0,
2,6900,Note_on_c,2,77,0,
2,6915,Note_off_c,2,77,0,
2,7065,Note_on_c,2,83,105,
2,7080,Note_on_c,2,88,75,
2,7170,Note_off_c,2,88,0,
2,7185,Note_off_c,2,83,0,
2,7455,Note_on_c,2,78,45,
2,7515,Note_off_c,2,78,0,
2,7590,Note_on_c,2,48,105,
2,7590,Note_on_c,2,77,105,
2,7710,Note_off_c,2,48,0,
2,7710,Note_off_c,2,77,0,
2,7710,Note_on_c,2,87,0,
2,7725,Note_off_c,2,87,0,
2,7875,Note_on_c,2,81,120,
2,7890,Note_on_c,2,68,0,
2,7905,Note_off_c,2,68,0,
2,7905,Note_on_c,2,69,90,
2,8010,Note_off_c,2,81,0,
2,8010,Note_off_c,2,69,0,
2,8040,Note_on_c,2,74,135,
2,8190,Note_off_c,2,74,0,
2,8340,Note_on_c,2,52,180,
2,8535,Note_off_c,2,52,0,
2,8655,Note_on_c,2,65,120,
2,8775,Note_on_c,2,77,0,
2,8790,Note_off_c,2,65,0,
2,8790,Note_off_c,2,77,0,
2,8790,Note_on_c,2,67,120,
2,8925,Note_off_c,2,67,0,
2,9480,Note_on_c,2,73,150,
2,9645,Note_off_c,2,73,0,
2,10005,Note_on_c,2,69,105,
2,10020,Note_on_c,2,66,90,
2,10020,Note_on_c,2,59,105,
2,10020,Note_on_c,2,62,105,
2,10125,Note_off_c,2,66,0,
2,10125,Note_off_c,2,69,0,
2,10140,Note_off_c,2,59,0,
2,10140,Note_off_c,2,62,0,
2,10320,Note_on_c,2,66,75,
2,10410,Note_off_c,2,66,0,
2,10470,Note_on_c,2,69,120,
2,10605,Note_off_c,2,69,0,
2,10890,Note_on_c,2,67,75,
2,10890,Note_on_c,2,76,75,
2,10890,Note_on_c,2,52,90,
2,10890,Note_on_c,2,62,90,
2,10890,Note_on_c,2,71,120,
