0, 0, Header, 1, 2, 384
1, 0, Start_track
1, 0, Text_t, "{GNMIDI}Generated by  GNMIDI demo (http://www.gnmidi.com)\012"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 500000
1, 222720, End_track
2, 0, Start_track
2, 0, Text_t, "{GNMIDI}Generated by  GNMIDI demo (http://www.gnmidi.com)\012"
2, 0, Title_t, "Acoustic Grand Piano"
2, 1152, Program_c, 2, 0
2, 1152, Control_c, 2, 7, 127
2, 1152, Control_c, 2, 10, 64
2, 1536, Note_on_c, 2, 44, 59
2, 1536, Note_on_c, 2, 45, 58
2, 1536, Note_on_c, 2, 46, 88
2, 1537, Note_on_c, 2, 45, 0
2, 1537, Note_on_c, 2, 44, 0
2, 1544, Note_on_c, 2, 47, 68
2, 1572, Note_on_c, 2, 46, 0
2, 1888, Note_on_c, 2, 73, 113
2, 2040, Note_on_c, 2, 73, 0
2, 2244, Note_on_c, 2, 67, 91
2, 2252, Note_on_c, 2, 68, 88
2, 2312, Note_on_c, 2, 67, 0
2, 2488, Note_on_c, 2, 68, 0
2, 2500, Note_on_c, 2, 64, 77
2, 2580, Note_on_c, 2, 64, 0
2, 2592, Note_on_c, 2, 61, 77
2, 2848, Note_on_c, 2, 59, 45
2, 2856, Note_on_c, 2, 61, 0
2, 2928, Note_on_c, 2, 64, 86
2, 2932, Note_on_c, 2, 59, 0
2, 3048, Control_c, 2, 64, 127
2, 3268, Note_off_c, 2, 64, 0
2, 3472, Control_c, 2, 64, 0
2, 3492, Note_on_c, 2, 66, 104
2, 3508, Note_on_c, 2, 67, 85
2, 3544, Note_on_c, 2, 68, 84
2, 3552, Note_on_c, 2, 66, 0
2, 3592, Note_on_c, 2, 67, 0
2, 3620, Note_on_c, 2, 68, 0
2, 3700, Note_on_c, 2, 47, 0
2, 3836, Note_on_c, 2, 47, 90
2, 3852, Note_on_c, 2, 46, 84
2, 3880, Note_on_c, 2, 46, 0
2, 3904, Note_on_c, 2, 47, 0
2, 3940, Note_on_c, 2, 47, 85
2, 3956, Note_on_c, 2, 46, 90
2, 4040, Note_on_c, 2, 46, 0
2, 4132, Note_on_c, 2, 47, 0
2, 4196, Note_on_c, 2, 47, 77
2, 4196, Note_on_c, 2, 46, 94
2, 4232, Note_on_c, 2, 46, 0
2, 4528, Note_on_c, 2, 73, 110
2, 4604, Note_on_c, 2, 73, 0
2, 4888, Note_on_c, 2, 67, 95
2, 4968, Note_on_c, 2, 67, 0
2, 4988, Note_on_c, 2, 68, 82
2, 5232, Note_on_c, 2, 64, 80
2, 5240, Note_on_c, 2, 68, 0
2, 5332, Note_on_c, 2, 64, 0
2, 5332, Note_on_c, 2, 61, 72
2, 5596, Note_on_c, 2, 59, 47
2, 5616, Note_on_c, 2, 61, 0
2, 5664, Note_on_c, 2, 59, 0
2, 5672, Note_on_c, 2, 64, 79
2, 5912, Note_on_c, 2, 64, 0
2, 6016, Note_on_c, 2, 64, 99
2, 6264, Note_on_c, 2, 64, 0
2, 6280, Note_on_c, 2, 61, 99
2, 6376, Note_on_c, 2, 61, 0
2, 6496, Note_on_c, 2, 47, 0
2, 6608, Note_on_c, 2, 47, 82
2, 6620, Note_on_c, 2, 46, 95
2, 6652, Note_on_c, 2, 46, 0
2, 6948, Note_on_c, 2, 35, 80
2, 7008, Note_on_c, 2, 35, 0
2, 7316, Note_on_c, 2, 73, 112
2, 7380, Note_on_c, 2, 73, 0
2, 7668, Note_on_c, 2, 67, 93
2, 7672, Note_on_c, 2, 73, 97
2, 7752, Note_on_c, 2, 67, 0
2, 7768, Note_on_c, 2, 68, 71
2, 7812, Note_on_c, 2, 73, 0
2, 8012, Note_on_c, 2, 68, 0
2, 8012, Note_on_c, 2, 64, 82
2, 8100, Note_on_c, 2, 64, 0
2, 8108, Note_on_c, 2, 61, 74
2, 8372, Note_on_c, 2, 59, 55
2, 8396, Note_on_c, 2, 61, 0
2, 8444, Note_on_c, 2, 59, 0
2, 8448, Note_on_c, 2, 64, 82
2, 8652, Note_on_c, 2, 64, 0
2, 8784, Note_on_c, 2, 64, 101
2, 8808, Note_on_c, 2, 47, 0
2, 8824, Control_c, 2, 64, 127
2, 9100, Control_c, 2, 64, 0
2, 9124, Note_off_c, 2, 64, 0
2, 9136, Note_on_c, 2, 66, 96
2, 9364, Note_on_c, 2, 59, 67
2, 9364, Note_on_c, 2, 55, 62
2, 9368, Note_on_c, 2, 45, 65
2, 9368, Note_on_c, 2, 64, 80
2, 9436, Control_c, 2, 64, 127
2, 9452, Note_off_c, 2, 55, 0
2, 9460, Note_off_c, 2, 45, 0
2, 9492, Note_off_c, 2, 64, 0
2, 9496, Note_off_c, 2, 59, 0
2, 9524, Note_off_c, 2, 66, 0
