0, 0, Header, 1, 2, 384
1, 0, Start_track
1, 0, Text_t, "{GNMIDI}Generated by  GNMIDI demo (http://www.gnmidi.com)\012"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 500000
1, 159460, End_track
2, 0, Start_track
2, 0, Text_t, "{GNMIDI}Generated by  GNMIDI demo (http://www.gnmidi.com)\012"
2, 0, Title_t, "Acoustic Grand Piano"
2, 1152, Program_c, 2, 0
2, 1152, Control_c, 2, 7, 127
2, 1152, Control_c, 2, 10, 64
2, 1556, Note_on_c, 2, 46, 74
2, 1568, Control_c, 2, 64, 127
2, 1876, Note_on_c, 2, 56, 43
2, 1876, Note_on_c, 2, 63, 70
2, 1876, Note_on_c, 2, 53, 46
2, 1884, Note_on_c, 2, 60, 50
2, 1976, Note_on_c, 2, 56, 0
2, 1988, Note_on_c, 2, 60, 0
2, 1988, Note_on_c, 2, 53, 0
2, 2000, Note_on_c, 2, 63, 0
2, 2060, Note_on_c, 2, 63, 40
2, 2072, Note_on_c, 2, 60, 43
2, 2072, Note_on_c, 2, 56, 42
2, 2088, Note_on_c, 2, 53, 42
2, 2184, Note_on_c, 2, 56, 0
2, 2216, Note_on_c, 2, 53, 0
2, 2216, Note_on_c, 2, 63, 0
2, 2228, Note_on_c, 2, 60, 0
2, 2396, Note_on_c, 2, 60, 56
2, 2396, Note_on_c, 2, 53, 61
2, 2400, Note_on_c, 2, 56, 54
2, 2400, Note_on_c, 2, 63, 69
2, 2488, Note_on_c, 2, 56, 0
2, 2500, Note_on_c, 2, 53, 0
2, 2512, Note_on_c, 2, 63, 0
2, 2512, Note_on_c, 2, 60, 0
2, 2584, Note_on_c, 2, 63, 70
2, 2584, Note_on_c, 2, 53, 54
2, 2584, Note_on_c, 2, 60, 58
2, 2588, Note_on_c, 2, 56, 50
2, 2588, Control_c, 2, 64, 0
2, 2716, Note_off_c, 2, 56, 0
2, 2728, Note_off_c, 2, 60, 0
2, 2728, Note_off_c, 2, 53, 0
2, 2740, Note_off_c, 2, 63, 0
2, 3040, Control_c, 2, 64, 127
2, 3072, Note_on_c, 2, 56, 56
2, 3072, Note_on_c, 2, 63, 61
2, 3084, Note_on_c, 2, 53, 55
2, 3084, Note_on_c, 2, 60, 51
2, 3128, Note_on_c, 2, 53, 0
2, 3128, Note_on_c, 2, 56, 0
2, 3140, Note_on_c, 2, 60, 0
2, 3152, Note_on_c, 2, 46, 0
2, 3164, Note_on_c, 2, 63, 0
2, 3408, Note_on_c, 2, 67, 80
2, 3408, Note_on_c, 2, 62, 62
2, 3420, Note_on_c, 2, 58, 51
2, 3420, Note_on_c, 2, 55, 46
2, 3508, Control_c, 2, 64, 0
2, 3604, Note_on_c, 2, 39, 42
2, 3660, Control_c, 2, 64, 127
2, 3868, Note_off_c, 2, 58, 0
2, 3920, Note_on_c, 2, 44, 74
2, 3944, Note_on_c, 2, 55, 0
2, 3956, Note_on_c, 2, 39, 0
2, 4048, Note_on_c, 2, 62, 0
2, 4060, Note_on_c, 2, 44, 0
2, 4064, Control_c, 2, 64, 0
2, 4084, Note_on_c, 2, 45, 63
2, 4084, Note_on_c, 2, 61, 65
2, 4096, Note_on_c, 2, 55, 50
2, 4216, Control_c, 2, 64, 127
2, 4296, Note_off_c, 2, 45, 0
2, 4348, Note_off_c, 2, 55, 0
2, 4408, Note_off_c, 2, 61, 0
2, 4568, Note_on_c, 2, 44, 54
2, 4568, Note_on_c, 2, 60, 63
2, 4568, Note_on_c, 2, 55, 54
2, 4572, Control_c, 2, 64, 0
2, 4692, Control_c, 2, 64, 127
2, 5048, Note_off_c, 2, 60, 0
2, 5048, Note_on_c, 2, 51, 61
2, 5084, Note_on_c, 2, 55, 0
2, 5136, Note_on_c, 2, 51, 0
2, 5148, Note_on_c, 2, 44, 0
2, 5356, Note_on_c, 2, 67, 0
2, 5388, Note_on_c, 2, 60, 62
2, 5448, Note_on_c, 2, 60, 0
2, 5548, Control_c, 2, 64, 0
2, 5568, Note_on_c, 2, 58, 68
2, 5568, Note_on_c, 2, 43, 53
2, 5568, Note_on_c, 2, 53, 61
2, 5676, Control_c, 2, 64, 127
2, 5788, Note_off_c, 2, 53, 0
2, 5848, Note_off_c, 2, 58, 0
2, 6056, Note_on_c, 2, 53, 63
2, 6120, Note_on_c, 2, 53, 0
2, 6212, Note_on_c, 2, 43, 0
2, 6212, Note_on_c, 2, 63, 95
2, 6292, Note_on_c, 2, 63, 0
2, 6372, Note_on_c, 2, 63, 84
2, 6452, Note_on_c, 2, 63, 0
2, 6524, Control_c, 2, 64, 0
2, 6552, Note_on_c, 2, 42, 54
2, 6552, Note_on_c, 2, 51, 63
2, 6552, Note_on_c, 2, 63, 73
2, 6556, Note_on_c, 2, 61, 60
