0, 0, Header, 1, 2, 384
1, 0, Start_track
1, 0, Text_t, "{GNMIDI}Generated by  GNMIDI demo (http://www.gnmidi.com)\012"
1, 0, Tempo, 600000
1, 0, Time_signature, 4, 2, 24, 8
1, 117518, End_track
2, 0, Start_track
2, 0, Text_t, "{GNMIDI}Generated by  GNMIDI demo (http://www.gnmidi.com)\012"
2, 0, Title_t, "Acoustic Grand Piano"
2, 1152, Program_c, 0, 0
2, 1152, Control_c, 0, 7, 127
2, 1598, Control_c, 0, 64, 127
2, 1884, Control_c, 0, 64, 0
2, 2774, Note_on_c, 0, 76, 68
2, 2776, Note_on_c, 0, 66, 55
2, 2808, Note_on_c, 0, 76, 0
2, 2820, Note_on_c, 0, 77, 84
2, 2864, Note_on_c, 0, 76, 83
2, 2864, Note_on_c, 0, 67, 71
2, 2878, Note_on_c, 0, 66, 0
2, 2890, Note_on_c, 0, 77, 0
2, 3154, Note_on_c, 0, 76, 0
2, 3156, Note_on_c, 0, 74, 74
2, 3182, Note_on_c, 0, 74, 0
2, 3204, Note_on_c, 0, 76, 95
2, 3248, Note_on_c, 0, 68, 45
2, 3250, Note_on_c, 0, 74, 60
2, 3256, Note_on_c, 0, 76, 0
2, 3258, Note_on_c, 0, 67, 0
2, 3624, Note_on_c, 0, 74, 0
2, 3632, Note_on_c, 0, 68, 0
2, 3636, Note_on_c, 0, 72, 48
2, 3646, Note_on_c, 0, 69, 36
2, 3718, Control_c, 0, 64, 127
2, 3798, Note_off_c, 0, 69, 0
2, 3814, Note_off_c, 0, 72, 0
2, 4012, Note_on_c, 0, 69, 57
2, 4026, Control_c, 0, 64, 0
2, 4028, Note_on_c, 0, 66, 36
2, 4030, Note_on_c, 0, 62, 38
2, 4250, Note_on_c, 0, 72, 43
2, 4272, Control_c, 0, 64, 127
2, 4356, Note_off_c, 0, 72, 0
2, 4394, Note_on_c, 0, 76, 54
2, 4490, Note_on_c, 0, 69, 0
2, 4494, Note_on_c, 0, 62, 0
2, 4512, Note_on_c, 0, 66, 0
2, 4550, Note_on_c, 0, 76, 0
2, 4640, Note_on_c, 0, 74, 43
2, 4642, Note_on_c, 0, 67, 33
2, 4648, Note_on_c, 0, 72, 28
2, 4648, Note_on_c, 0, 65, 36
2, 4660, Note_on_c, 0, 69, 30
2, 4692, Control_c, 0, 64, 0
2, 4866, Control_c, 0, 64, 127
2, 4870, Note_off_c, 0, 65, 0
2, 4900, Note_off_c, 0, 67, 0
2, 5004, Note_off_c, 0, 74, 0
2, 5006, Note_off_c, 0, 69, 0
2, 5010, Note_off_c, 0, 72, 0
2, 5048, Note_on_c, 0, 65, 8
2, 5172, Note_on_c, 0, 55, 36
2, 5228, Note_on_c, 0, 55, 0
2, 5228, Note_on_c, 0, 65, 0
2, 5576, Note_on_c, 0, 67, 70
2, 5586, Note_on_c, 0, 62, 34
2, 5596, Note_on_c, 0, 52, 24
2, 5624, Control_c, 0, 64, 0
2, 5808, Note_on_c, 0, 71, 49
2, 5920, Note_on_c, 0, 62, 0
2, 5944, Note_on_c, 0, 74, 65
2, 5952, Note_on_c, 0, 52, 0
2, 5962, Control_c, 0, 64, 127
2, 5968, Note_off_c, 0, 71, 0
2, 5980, Note_off_c, 0, 74, 0
2, 6004, Note_off_c, 0, 67, 0
2, 6182, Note_on_c, 0, 70, 71
2, 6186, Note_on_c, 0, 67, 63
2, 6186, Note_on_c, 0, 62, 58
2, 6188, Note_on_c, 0, 46, 55
2, 6190, Note_on_c, 0, 56, 51
2, 6220, Control_c, 0, 64, 0
2, 6336, Note_off_c, 0, 67, 0
2, 6362, Note_off_c, 0, 62, 0
2, 6378, Note_off_c, 0, 70, 0
2, 6392, Control_c, 0, 64, 127
2, 6404, Note_off_c, 0, 56, 0
2, 6430, Note_off_c, 0, 46, 0
2, 6682, Note_on_c, 0, 55, 56
2, 6690, Note_on_c, 0, 61, 53
2, 6690, Note_on_c, 0, 72, 54
2, 6690, Note_on_c, 0, 65, 63
2, 6690, Control_c, 0, 64, 0
2, 6698, Note_on_c, 0, 45, 49
2, 6764, Note_on_c, 0, 72, 0
2, 6782, Control_c, 0, 64, 127
2, 6810, Note_off_c, 0, 45, 0
2, 6810, Note_off_c, 0, 65, 0
2, 6834, Note_off_c, 0, 55, 0
2, 6844, Note_off_c, 0, 61, 0
2, 6952, Note_on_c, 0, 64, 44
2, 6958, Note_on_c, 0, 69, 44
2, 6960, Note_on_c, 0, 60, 46
2, 6966, Note_on_c, 0, 50, 35
2, 6970, Note_on_c, 0, 66, 26
2, 6976, Control_c, 0, 64, 0
2, 7140, Control_c, 0, 64, 127
2, 7208, Note_off_c, 0, 69, 0
2, 7220, Note_off_c, 0, 50, 0
2, 7228, Note_off_c, 0, 60, 0
